ABindingInstanceHasAlreadyBeenAssociatedTo1,A binding instance has already been associated to listen URI '{0}'. If two endpoints want to share the same ListenUri, they must also share the same binding object instance. The two conflicting endpoints were either specified in AddServiceEndpoint() calls, in a config file, or a combination of AddServiceEndpoint() and config. 
SFxEndpointNoMatchingScheme,Could not find a base address that matches scheme {0} for the endpoint with binding {1}. Registered base address schemes are [{2}].
SFxErrorCreatingMtomReader,Error creating a reader for the MTOM message
SFxErrorDeserializingFault,Server returned an invalid SOAP Fault.  Please see InnerException for more details.
SFxErrorDeserializingHeader,There was an error in deserializing one of the headers in message {0}.  Please see InnerException for more details.
SFxErrorDeserializingReplyBody,Error in deserializing body of reply message for operation '{0}'.
SFxErrorDeserializingReplyBodyMore,Error in deserializing body of reply message for operation '{0}'. {1}
SFxErrorDeserializingRequestBody,Error in deserializing body of request message for operation '{0}'.
SFxErrorDeserializingRequestBodyMore,Error in deserializing body of request message for operation '{0}'. {1}
SFxErrorReflectingOnMethod3,An error occurred while loading attribute '{0}' on method '{1}' in type '{2}'.  Please see InnerException for more details.
SFxErrorReflectingOnParameter4,An error occurred while loading attribute '{0}' on parameter {1} of method '{2}' in type '{3}'.  Please see InnerException for more details.
SFxErrorReflectingOnType2,An error occurred while loading attribute '{0}' on type '{1}'.  Please see InnerException for more details.
SFxErrorReflectionOnUnknown1,An error occurred while loading attribute '{0}'.  Please see InnerException for more details.
SFxErrorSerializingBody,There was an error in serializing body of message {0}: '{1}'.  Please see InnerException for more details.
SFxErrorSerializingHeader,There was an error in serializing one of the headers in message {0}: '{1}'.  Please see InnerException for more details.
SFxExceptionDetailEndOfInner,--- End of inner ExceptionDetail stack trace ---
SFxExceptionDetailFormat,An ExceptionDetail, likely created by IncludeExceptionDetailInFaults=true, whose value is:
SFxExpectedIMethodCallMessage,Internal Error: Message must be a valid IMethodCallMessage.
SFxExportMustHaveType,The specified ContractDescription could not be exported to WSDL because the Type property of the MessagePartDescription with name '{1}' in the OperationDescription with name '{0}' is not set.  The Type property must be set in order to create WSDL.
SFxFaultCannotBeImported,Fault named {0} in operation {1} cannot be imported. {2}
SFxFaultContractDuplicateDetailType,In operation {0}, more than one fault is declared with detail type {1}
SFxFaultContractDuplicateElement,In operation {0}, more than one fault is declared with element name {1} in namespace {2}
SFxFaultExceptionToString3,{0}: {1} (Fault Detail is equal to {2}).
SFxFaultReason,The creator of this fault did not specify a Reason.
SFxFaultTypeAnonymous,In operation {0}, the schema type corresponding to the fault detail type {1} is anonymous. Please set Fault name explicitly to export anonymous types.
SFxGetChannelDispatcherDoesNotSupportScheme,Only a '{0}' using '{1}' or '{2}' is supported in this scenario.
SFXHeaderNameCannotBeNullOrEmpty,Header name cannot be null or empty.
SFxHeaderNameMismatchInMessageContract,Header name mismatch in member {1} of type {0}. The header name found in the description is {2}. The element name deduced by the formatter is {3}. This mismatch can happen if the ElementName specified in XmlElementAttribute or XmlArrayAttribute does not match the name specified in the MessageHeaderAttribute or MessageHeaderArrayAttribute or the member name.
SFxHeaderNameMismatchInOperation,Header name mismatch in operation {0} from contract {1}:{2}. The header name found in the description is {3}. The element name deduced by the formatter is {4}. This mismatch can happen if the ElementName specified in XmlElementAttribute or XmlArrayAttribute does not match the name specified in the MessageHeaderAttribute or MessageHeaderArrayAttribute or the member name.
SFxHeaderNamespaceMismatchInMessageContract,Header namespace mismatch in member {1} of type {0}. The header namespace found in the description is {2}. The element namespace deduced by the formatter is {3}. This mismatch can happen if the Namespace specified in XmlElementAttribute or XmlArrayAttribute does not match the namespace specified in the MessageHeaderAttribute or MessageHeaderArrayAttribute or the contract namespace.
SFxHeaderNamespaceMismatchInOperation,Header namespace mismatch in operation {0} from contract {1}:{2}. The header namespace found in the description is {3}. The element namespace deduced by the formatter is {4}. This mismatch can happen if the Namespace specified in XmlElementAttribute or XmlArrayAttribute does not match the namespace specified in the MessageHeaderAttribute or MessageHeaderArrayAttribute or the contract namespace.
SFxHeaderNotUnderstood,The header '{0}' from the namespace '{1}' was not understood by the recipient of this message, causing the message to not be processed.  This error typically indicates that the sender of this message has enabled a communication protocol that the receiver cannot process.  Please ensure that the configuration of the client's binding is consistent with the service's binding. 
SFxHeadersAreNotSupportedInEncoded,Message {0} must not have headers to be used in RPC encoded style.
SFxImmutableChannelFactoryBehavior0,This value cannot be changed after the ChannelFactory has opened.
SFxImmutableClientBaseCacheSetting,This value cannot be changed after the first ClientBase of type '{0}' has been created.
SFxImmutableServiceHostBehavior0,This value cannot be changed after the ServiceHost has opened.
SFxImmutableThrottle1,{0} cannot be changed after the ServiceHost has opened.
SFxInconsistentBindingBodyParts,Operation {0} binding {1} has extra part {2} that is not present in other bindings
SFxInconsistentWsdlOperationStyleInHeader,Style {1} on header {0} does not match expected style {2}.
SFxInconsistentWsdlOperationStyleInMessageParts,All parts of message in operation {0} must either contain type or element. 
SFxInconsistentWsdlOperationStyleInOperationMessages,Style {1} inferred from messages in operation {0} does not match expected style {2} specified via bindings.
SFxInconsistentWsdlOperationUseAndStyleInBinding,Bindings for operation {0} cannot specify different use and style values. Binding {1} specifies use {2} and style {3} while binding {4} specifies use {5} and style {6}.
SFxInconsistentWsdlOperationUseInBindingExtensions,Extensions for operation {0} in binding {1} cannot specify different use values.
SFxInconsistentWsdlOperationUseInBindingFaults,Fault bindings for operation {0} in binding {1} cannot specify different use values.
SFxInconsistentWsdlOperationUseInBindingMessages,Message bindings for operation {0} in binding {1} cannot specify different use values.
SFxIncorrectMessageVersion,MessageVersion '{0}' is not supported in this scenario.  Only MessageVersion '{1}' is supported.
SFxInitializationUIDisallowed,AllowInitializationUI was set to false for this channel, but the channel is configured to use the '{0}' as an interactive initializer.
SFxInitializationUINotCalled,The channel is configured to use interactive initializer '{0}', but the channel was Opened without calling DisplayInitializationUI.  Call DisplayInitializationUI before calling Open or other methods on this channel.
SFxInputParametersToServiceInvalid,Service implementation object invoked with wrong number of input parameters, operation expects {0} parameters but was called with {1} parameters.
SFxInputParametersToServiceNull,Service implementation object invoked with null input parameters, but operation expects {0} parameters.
SFxInstanceNotInitialized,The InstanceContext has no provider for creating Service implementation objects.
SFxInterleavedContextScopes0,This OperationContextScope is being disposed out of order.
SFxInternalCallbackError,The client was unable to process the callback request due to an internal error.  For more information about the error, either turn on IncludeExceptionDetailInFaults (either from CallbackBehaviorAttribute or from the <clientDebug> configuration behavior) on the client in order to send the exception information back to the server, or turn on tracing as per the Microsoft .NET Framework SDK documentation and inspect the client trace logs.
