Meter S/N:," ""0601B14R""",,,,,
0.0177088,96.27545166,0,0,0,,
0.0177104,94.32080078,0,0,0,,
0.017712,92.34866333,0,0,0,,
0.0177136,90.37651062,0,0,0,,
0.0177152,88.42346191,0,0,0,,
0.0177168,87.25095367,0,0,0,,
0.0177184,87.81404877,0,0,0,,
0.01772,89.06557465,0,0,0,,
0.0177216,90.67405701,0,0,0,,
0.0177232,92.45031738,0,0,0,,
0.0177248,94.34113312,0,0,0,,
0.0177264,96.26589966,0,0,0,,
0.017728,98.17528534,0,0,0,,
0.0177296,100.1157913,0,0,0,,
0.0177312,102.0470963,0,0,0,,
0.0177328,103.9704514,0,0,0,,
0.0177344,105.8605652,0,0,0,,
0.017736,107.6569824,0,0,0,,
0.0177376,107.6603394,0,0,0,,
0.0177392,106.5313263,0,0,0,,
0.0177408,105.1744232,0,0,0,,
0.0177424,103.616684,0,0,0,,
0.017744,101.8798523,0,0,0,,
0.0177456,100.0793686,0,0,0,,
0.0177472,98.20799255,0,0,0,,
0.0177488,96.282341,0,0,0,,
0.0177504,94.3010025,0,0,0,,
0.017752,92.33911133,0,0,0,,
0.0177536,90.37969208,0,0,0,,
0.0177552,88.42398834,0,0,0,,
0.0177568,87.2562561,0,0,0,,
0.0177584,87.83243561,0,0,0,,
0.01776,89.05532074,0,0,0,,
0.0177616,90.67671204,0,0,0,,
0.0177632,92.45385742,0,0,0,,
0.0177648,94.34467316,0,0,0,,
0.0177664,96.26024628,0,0,0,,
0.017768,98.18501282,0,0,0,,
0.0177696,100.1122589,0,0,0,,
0.0177712,102.0442734,0,0,0,,
0.0177728,103.9741669,0,0,0,,
0.0177744,105.8655167,0,0,0,,
0.017776,107.6672363,0,0,0,,
0.0177776,107.6773148,0,0,0,,
0.0177792,106.5673981,0,0,0,,
0.0177808,105.1795578,0,0,0,,
0.0177824,103.6135025,0,0,0,,
0.017784,101.9139709,0,0,0,,
0.0177856,100.0615158,0,0,0,,
0.0177872,98.20410919,0,0,0,,
0.0177888,96.26483917,0,0,0,,
0.0177904,94.32151031,0,0,0,,
0.017792,92.35414124,0,0,0,,
0.0177936,90.38111115,0,0,0,,
0.0177952,88.43371582,0,0,0,,
0.0177968,87.26280212,0,0,0,,
0.0177984,87.82500458,0,0,0,,
0.0178,89.0632782,0,0,0,,
0.0178016,90.67653656,0,0,0,,
0.0178032,92.47153473,0,0,0,,
0.0178048,94.34962463,0,0,0,,
0.0178064,96.25883484,0,0,0,,
0.017808,98.19827271,0,0,0,,
0.0178096,100.1430206,0,0,0,,
0.0178112,102.0596542,0,0,0,,
0.0178128,103.9886627,0,0,0,,
0.0178144,105.8672867,0,0,0,,
0.017816,107.6606979,0,0,0,,
0.0178176,107.6870346,0,0,0,,
0.0178192,106.5560837,0,0,0,,
0.0178208,105.1832657,0,0,0,,
0.0178224,103.6071396,0,0,0,,
0.017824,101.8768463,0,0,0,,
0.0178256,100.0844955,0,0,0,,
0.0178272,98.2095871,0,0,0,,
0.0178288,96.29224396,0,0,0,,
0.0178304,94.31497192,0,0,0,,
0.017832,92.39020538,0,0,0,,
0.0178336,90.38977051,0,0,0,,
0.0178352,88.44661713,0,0,0,,
0.0178368,87.26315308,0,0,0,,
0.0178384,87.83862305,0,0,0,,
0.01784,89.08908844,0,0,0,,
0.0178416,90.69226837,0,0,0,,
0.0178432,92.48090363,0,0,0,,
0.0178448,94.34944153,0,0,0,,
0.0178464,96.27527618,0,0,0,,
0.017848,98.20711517,0,0,0,,
0.0178496,100.1244507,0,0,0,,
0.0178512,102.0730896,0,0,0,,
0.0178528,103.9943237,0,0,0,,
0.0178544,105.8826675,0,0,0,,
0.017856,107.6753693,0,0,0,,
0.0178576,107.6948166,0,0,0,,
0.0178592,106.5477676,0,0,0,,
0.0178608,105.1963501,0,0,0,,
0.0178624,103.6228714,0,0,0,,
0.017864,101.8950577,0,0,0,,
0.0178656,100.1007614,0,0,0,,
0.0178672,98.21330261,0,0,0,,
0.0178688,96.29295349,0,0,0,,
0.0178704,94.32893372,0,0,0,,
0.017872,92.34548187,0,0,0,,
0.0178736,90.38111115,0,0,0,,
0.0178752,88.4252243,0,0,0,,
0.0178768,87.28136444,0,0,0,,
0.0178784,87.82518768,0,0,0,,
0.01788,89.05019379,0,0,0,,
0.0178816,90.68236542,0,0,0,,
0.0178832,92.47895813,0,0,0,,
0.0178848,94.34626007,0,0,0,,
0.0178864,96.2674942,0,0,0,,
0.017888,98.18890381,0,0,0,,
0.0178896,100.1370087,0,0,0,,
0.0178912,102.0759201,0,0,0,,
0.0178928,103.9983902,0,0,0,,
0.0178944,105.8890305,0,0,0,,
0.017896,107.6698914,0,0,0,,
0.0178976,107.6882782,0,0,0,,
0.0178992,106.5518341,0,0,0,,
0.0179008,105.1928101,0,0,0,,
0.0179024,103.6257019,0,0,0,,
0.017904,101.8957596,0,0,0,,
0.0179056,100.0853806,0,0,0,,
0.0179072,98.21577454,0,0,0,,
0.0179088,96.29241943,0,0,0,,
0.0179104,94.33158875,0,0,0,,
0.017912,92.37287903,0,0,0,,
0.0179136,90.40869141,0,0,0,,
0.0179152,88.45121765,0,0,0,,
0.0179168,87.26898956,0,0,0,,
0.0179184,87.82588959,0,0,0,,
0.01792,89.09191895,0,0,0,,
0.0179216,90.6949234,0,0,0,,
0.0179232,92.48161316,0,0,0,,
0.0179248,94.35793304,0,0,0,,
0.0179264,96.27262115,0,0,0,,
0.017928,98.20976257,0,0,0,,
0.0179296,100.150795,0,0,0,,
0.0179312,102.0677872,0,0,0,,
0.0179328,103.9886627,0,0,0,,
0.0179344,105.8971634,0,0,0,,
0.017936,107.6697083,0,0,0,,
0.0179376,107.6879196,0,0,0,,
0.0179392,106.5658035,0,0,0,,
0.0179408,105.1855621,0,0,0,,
0.0179424,103.6278229,0,0,0,,
0.017944,101.9007111,0,0,0,,
0.0179456,100.0781326,0,0,0,,
0.0179472,98.20923615,0,0,0,,
0.0179488,96.28676605,0,0,0,,
0.0179504,94.33282471,0,0,0,,
0.017952,92.37412262,0,0,0,,
0.0179536,90.3984375,0,0,0,,
0.0179552,88.45085907,0,0,0,,
0.0179568,87.26828003,0,0,0,,
0.0179584,87.83791351,0,0,0,,
0.01796,89.09209442,0,0,0,,
0.0179616,90.68519592,0,0,0,,
0.0179632,92.47454071,0,0,0,,
0.0179648,94.36005402,0,0,0,,
0.0179664,96.28287506,0,0,0,,
0.017968,98.21736908,0,0,0,,
0.0179696,100.1539764,0,0,0,,
0.0179712,102.1010208,0,0,0,,
0.0179728,104.0086441,0,0,0,,
0.0179744,105.9060059,0,0,0,,
0.017976,107.7024155,0,0,0,,
0.0179776,107.6972885,0,0,0,,
0.0179792,106.5544891,0,0,0,,
0.0179808,105.1998825,0,0,0,,
0.0179824,103.6324234,0,0,0,,
0.017984,101.9017715,0,0,0,,
0.0179856,100.0970535,0,0,0,,
0.0179872,98.22550201,0,0,0,,
0.0179888,96.30426788,0,0,0,,
0.0179904,94.34856415,0,0,0,,
0.017992,92.37287903,0,0,0,,
0.0179936,90.41152191,0,0,0,,
0.0179952,88.46041107,0,0,0,,
0.0179968,87.28153992,0,0,0,,
0.0179984,87.82836914,0,0,0,,
0.018,89.09563446,0,0,0,,
0.0180016,90.70199585,0,0,0,,
0.0180032,92.49186707,0,0,0,,
0.0180048,94.37277985,0,0,0,,
0.0180064,96.27615356,0,0,0,,
0.018008,98.22143555,0,0,0,,
0.0180096,100.1690063,0,0,0,,
0.0180112,102.0937729,0,0,0,,
0.0180128,104.0220795,0,0,0,,
0.0180144,105.9219131,0,0,0,,
0.018016,107.6974716,0,0,0,,
0.0180176,107.7158585,0,0,0,,
0.0180192,106.6103592,0,0,0,,
0.0180208,105.2295837,0,0,0,,
0.0180224,103.6653061,0,0,0,,
0.018024,101.9468536,0,0,0,,
0.0180256,100.1387711,0,0,0,,
0.0180272,98.24671173,0,0,0,,
0.0180288,96.33927155,0,0,0,,
0.0180304,94.37561035,0,0,0,,
0.018032,92.39710236,0,0,0,,
0.0180336,90.44263458,0,0,0,,
0.0180352,88.48940277,0,0,0,,
0.0180368,87.31796265,0,0,0,,
0.0180384,87.86672974,0,0,0,,
0.01804,89.13611603,0,0,0,,
0.0180416,90.75785828,0,0,0,,
0.0180432,92.51361084,0,0,0,,
0.0180448,94.4042511,0,0,0,,
0.0180464,96.3350296,0,0,0,,
0.018048,98.25891113,0,0,0,,
0.0180496,100.1942902,0,0,0,,
0.0180512,102.140625,0,0,0,,
0.0180528,104.0408173,0,0,0,,
0.0180544,105.9484329,0,0,0,,
0.018056,107.7345963,0,0,0,,
0.0180576,107.7664185,0,0,0,,
0.0180592,106.6255569,0,0,0,,
0.0180608,105.272728,0,0,0,,
0.0180624,103.6859894,0,0,0,,
0.018064,101.9666595,0,0,0,,
0.0180656,100.1530914,0,0,0,,
0.0180672,98.27199554,0,0,0,,
0.0180688,96.34828949,0,0,0,,
0.0180704,94.39646912,0,0,0,,
0.018072,92.41159821,0,0,0,,
0.0180736,90.45429993,0,0,0,,
0.0180752,88.49682617,0,0,0,,
0.0180768,87.3230896,0,0,0,,
0.0180784,87.89766693,0,0,0,,
0.01808,89.15397644,0,0,0,,
0.0180816,90.74424744,0,0,0,,
0.0180832,92.54419708,0,0,0,,
0.0180848,94.4286499,0,0,0,,
0.0180864,96.35058594,0,0,0,,
0.018088,98.28153992,0,0,0,,
0.0180896,100.2084351,0,0,0,,
0.0180912,102.1310806,0,0,0,,
0.0180928,104.0758209,0,0,0,,
0.0180944,105.9611664,0,0,0,,
0.018096,107.7439651,0,0,0,,
0.0180976,107.7729568,0,0,0,,
0.0180992,106.6393509,0,0,0,,
0.0181008,105.26548,0,0,0,,
0.0181024,103.6978378,0,0,0,,
0.018104,101.9852219,0,0,0,,
0.0181056,100.1702423,0,0,0,,
0.0181072,98.2873764,0,0,0,,
0.0181088,96.36083984,0,0,0,,
0.0181104,94.4109726,0,0,0,,
0.018112,92.42892456,0,0,0,,
0.0181136,90.45907593,0,0,0,,
0.0181152,88.50778961,0,0,0,,
0.0181168,87.32396698,0,0,0,,
0.0181184,87.89413452,0,0,0,,
0.01812,89.14513397,0,0,0,,
0.0181216,90.75238037,0,0,0,,
0.0181232,92.53111267,0,0,0,,
0.0181248,94.42263794,0,0,0,,
0.0181264,96.34970093,0,0,0,,
0.018128,98.27429199,0,0,0,,
0.0181296,100.2266388,0,0,0,,
0.0181312,102.1583023,0,0,0,,
0.0181328,104.0692825,0,0,0,,
0.0181344,105.9823837,0,0,0,,
0.018136,107.7473221,0,0,0,,
0.0181376,107.7777328,0,0,0,,
0.0181392,106.6241455,0,0,0,,
0.0181408,105.269722,0,0,0,,
0.0181424,103.6831589,0,0,0,,
0.018144,101.9825668,0,0,0,,
0.0181456,100.160347,0,0,0,,
0.0181472,98.29816437,0,0,0,,
0.0181488,96.37445831,0,0,0,,
0.0181504,94.39328766,0,0,0,,
0.018152,92.4331665,0,0,0,,
0.0181536,90.46190643,0,0,0,,
0.0181552,88.49647522,0,0,0,,
0.0181568,87.33033752,0,0,0,,
0.0181584,87.92030334,0,0,0,,
0.01816,89.11419678,0,0,0,,
0.0181616,90.79233551,0,0,0,,
0.0181632,92.56329346,0,0,0,,
0.0181648,94.43695831,0,0,0,,
0.0181664,96.35288239,0,0,0,,
0.018168,98.26757813,0,0,0,,
0.0181696,100.210022,0,0,0,,
0.0181712,102.1494675,0,0,0,,
0.0181728,104.0820084,0,0,0,,
0.0181744,105.9712448,0,0,0,,
0.018176,107.7651825,0,0,0,,
0.0181776,107.7786179,0,0,0,,
0.0181792,106.6386414,0,0,0,,
0.0181808,105.2750244,0,0,0,,
0.0181824,103.7133942,0,0,0,,
0.018184,101.975853,0,0,0,,
0.0181856,100.1707764,0,0,0,,
0.0181872,98.28755188,0,0,0,,
0.0181888,96.35270691,0,0,0,,
0.0181904,94.41061401,0,0,0,,
0.018192,92.44360352,0,0,0,,
0.0181936,90.47074127,0,0,0,,
0.0181952,88.51857758,0,0,0,,
0.0181968,87.35243225,0,0,0,,
0.0181984,87.89961243,0,0,0,,
0.0182,89.17024231,0,0,0,,
0.0182016,90.77996063,0,0,0,,
0.0182032,92.55073547,0,0,0,,
0.0182048,94.42741394,0,0,0,,
0.0182064,96.36048889,0,0,0,,
0.018208,98.27446747,0,0,0,,
0.0182096,100.2112579,0,0,0,,
0.0182112,102.1464615,0,0,0,,
0.0182128,104.0839539,0,0,0,,
0.0182144,105.9669952,0,0,0,,
0.018216,107.7568741,0,0,0,,
0.0182176,107.7754364,0,0,0,,
0.0182192,106.6467743,0,0,0,,
0.0182208,105.2803268,0,0,0,,
0.0182224,103.7066727,0,0,0,,
0.018224,101.9880524,0,0,0,,
0.0182256,100.1771393,0,0,0,,
0.0182272,98.31266022,0,0,0,,
0.0182288,96.36314392,0,0,0,,
0.0182304,94.41309357,0,0,0,,
0.018232,92.44678497,0,0,0,,
0.0182336,90.46084595,0,0,0,,
0.0182352,88.51963806,0,0,0,,
0.0182368,87.34748077,0,0,0,,
0.0182384,87.89820099,0,0,0,,
0.01824,89.16600037,0,0,0,,
0.0182416,90.7744751,0,0,0,,
0.0182432,92.56417084,0,0,0,,
0.0182448,94.43536377,0,0,0,,
0.0182464,96.37870026,0,0,0,,
0.018248,98.28649139,0,0,0,,
0.0182496,100.2310638,0,0,0,,
0.0182512,102.1669693,0,0,0,,
0.0182528,104.0680466,0,0,0,,
0.0182544,105.9990005,0,0,0,,
0.018256,107.7657089,0,0,0,,
0.0182576,107.7888718,0,0,0,,
0.0182592,106.6342239,0,0,0,,
0.0182608,105.2994232,0,0,0,,
0.0182624,103.7050858,0,0,0,,
0.018264,101.9808044,0,0,0,,
0.0182656,100.1665344,0,0,0,,
0.0182672,98.29727936,0,0,0,,
0.0182688,96.36190033,0,0,0,,
0.0182704,94.41255951,0,0,0,,
0.018272,92.43370056,0,0,0,,
0.0182736,90.4781723,0,0,0,,
0.0182752,88.51927948,0,0,0,,
0.0182768,87.35119629,0,0,0,,
0.0182784,87.90509796,0,0,0,,
0.01828,89.16546631,0,0,0,,
0.0182816,90.79039001,0,0,0,,
0.0182832,92.55604553,0,0,0,,
0.0182848,94.45181274,0,0,0,,
0.0182864,96.37852478,0,0,0,,
0.018288,98.28207397,0,0,0,,
0.0182896,100.2176285,0,0,0,,
0.0182912,102.1641388,0,0,0,,
0.0182928,104.0873108,0,0,0,,
0.0182944,105.9804382,0,0,0,,
0.018296,107.764122,0,0,0,,
0.0182976,107.7779083,0,0,0,,
0.0182992,106.62043,0,0,0,,
0.0183008,105.2960587,0,0,0,,
0.0183024,103.7116241,0,0,0,,
0.018304,101.9836273,0,0,0,,
0.0183056,100.1840363,0,0,0,,
0.0183072,98.29975128,0,0,0,,
0.0183088,96.35783386,0,0,0,,
0.0183104,94.41945648,0,0,0,,
0.018312,92.44041443,0,0,0,,
0.0183136,90.46013641,0,0,0,,
0.0183152,88.5284729,0,0,0,,
0.0183168,87.33475494,0,0,0,,
0.0183184,87.9065094,0,0,0,,
0.01832,89.16758728,0,0,0,,
0.0183216,90.76722717,0,0,0,,
0.0183232,92.55886841,0,0,0,,
0.0183248,94.43041992,0,0,0,,
0.0183264,96.35730743,0,0,0,,
0.018328,98.29161835,0,0,0,,
0.0183296,100.2280579,0,0,0,,
0.0183312,102.1450424,0,0,0,,
0.0183328,104.0915604,0,0,0,,
0.0183344,105.9678802,0,0,0,,
0.018336,107.7954102,0,0,0,,
0.0183376,107.7789688,0,0,0,,
0.0183392,106.6458893,0,0,0,,
0.0183408,105.2907562,0,0,0,,
0.0183424,103.7045517,0,0,0,,
0.018344,101.9919434,0,0,0,,
0.0183456,100.1806717,0,0,0,,
0.0183472,98.25908661,0,0,0,,
0.0183488,96.39990997,0,0,0,,
0.0183504,94.40106964,0,0,0,,
0.018352,92.43122101,0,0,0,,
0.0183536,90.47322083,0,0,0,,
0.0183552,88.49824524,0,0,0,,
0.0183568,87.32874298,0,0,0,,
0.0183584,87.89342499,0,0,0,,
0.01836,89.16918182,0,0,0,,
0.0183616,90.75467682,0,0,0,,
0.0183632,92.56187439,0,0,0,,
0.0183648,94.43642426,0,0,0,,
0.0183664,96.36420441,0,0,0,,
0.018368,98.27853394,0,0,0,,
0.0183696,100.2418442,0,0,0,,
0.0183712,102.1648483,0,0,0,,
0.0183728,104.0818329,0,0,0,,
0.0183744,105.9609909,0,0,0,,
0.018376,107.755455,0,0,0,,
0.0183776,107.7688904,0,0,0,,
0.0183792,106.6328125,0,0,0,,
0.0183808,105.2704239,0,0,0,,
0.0183824,103.7133942,0,0,0,,
0.018384,101.9756775,0,0,0,,
0.0183856,100.1644135,0,0,0,,
0.0183872,98.28525543,0,0,0,,
0.0183888,96.36544037,0,0,0,,
0.0183904,94.39912415,0,0,0,,
0.018392,92.43370056,0,0,0,,
0.0183936,90.45554352,0,0,0,,
0.0183952,88.51786804,0,0,0,,
0.0183968,87.33563995,0,0,0,,
0.0183984,87.9119873,0,0,0,,
0.0184,89.15927887,0,0,0,,
0.0184016,90.77341461,0,0,0,,
0.0184032,92.54543304,0,0,0,,
0.0184048,94.43996429,0,0,0,,
0.0184064,96.35571289,0,0,0,,
0.018408,98.28401947,0,0,0,,
0.0184096,100.2220459,0,0,0,,
0.0184112,102.1673203,0,0,0,,
0.0184128,104.0811234,0,0,0,,
0.0184144,105.9853821,0,0,0,,
0.018416,107.7609406,0,0,0,,
0.0184176,107.7673035,0,0,0,,
0.0184192,106.6343994,0,0,0,,
0.0184208,105.2842178,0,0,0,,
0.0184224,103.7149811,0,0,0,,
0.018424,101.9808044,0,0,0,,
0.0184256,100.1704178,0,0,0,,
0.0184272,98.28066254,0,0,0,,
0.0184288,96.36985779,0,0,0,,
0.0184304,94.40460205,0,0,0,,
0.018432,92.41460419,0,0,0,,
0.0184336,90.46473694,0,0,0,,
0.0184352,88.4994812,0,0,0,,
0.0184368,87.34712982,0,0,0,,
0.0184384,87.89961243,0,0,0,,
0.01844,89.15821838,0,0,0,,
0.0184416,90.77872467,0,0,0,,
0.0184432,92.55657196,0,0,0,,
0.0184448,94.43872833,0,0,0,,
0.0184464,96.35341644,0,0,0,,
0.018448,98.28224945,0,0,0,,
0.0184496,100.2211609,0,0,0,,
0.0184512,102.1616669,0,0,0,,
0.0184528,104.0871353,0,0,0,,
0.0184544,105.9975815,0,0,0,,
0.018456,107.7802124,0,0,0,,
0.0184576,107.8074341,0,0,0,,
0.0184592,106.6727676,0,0,0,,
0.0184608,105.2796173,0,0,0,,
0.0184624,103.732132,0,0,0,,
0.018464,102.0188141,0,0,0,,
0.0184656,100.2077255,0,0,0,,
0.0184672,98.31601715,0,0,0,,
0.0184688,96.38948059,0,0,0,,
0.0184704,94.43236542,0,0,0,,
0.018472,92.45703888,0,0,0,,
0.0184736,90.4875412,0,0,0,,
0.0184752,88.55198669,0,0,0,,
0.0184768,87.37895203,0,0,0,,
0.0184784,87.93231964,0,0,0,,
0.01848,89.19923401,0,0,0,,
0.0184816,90.80117798,0,0,0,,
0.0184832,92.58644867,0,0,0,,
0.0184848,94.47444153,0,0,0,,
0.0184864,96.39178467,0,0,0,,
0.018488,98.34483337,0,0,0,,
0.0184896,100.260231,0,0,0,,
0.0184912,102.1857071,0,0,0,,
0.0184928,104.1168365,0,0,0,,
0.0184944,106.0085449,0,0,0,,
0.018496,107.8044281,0,0,0,,
0.0184976,107.8330688,0,0,0,,
0.0184992,106.69133,0,0,0,,
0.0185008,105.3402634,0,0,0,,
0.0185024,103.7545853,0,0,0,,
0.018504,102.0384369,0,0,0,,
0.0185056,100.2254028,0,0,0,,
0.0185072,98.35420227,0,0,0,,
0.0185088,96.41405487,0,0,0,,
0.0185104,94.45162964,0,0,0,,
0.018512,92.48974609,0,0,0,,
0.0185136,90.50221252,0,0,0,,
0.0185152,88.54032135,0,0,0,,
0.0185168,87.3784256,0,0,0,,
0.0185184,87.9524765,0,0,0,,
0.01852,89.20011902,0,0,0,,
0.0185216,90.8204422,0,0,0,,
0.0185232,92.58963013,0,0,0,,
0.0185248,94.48699188,0,0,0,,
0.0185264,96.40769196,0,0,0,,
0.018528,98.31919861,0,0,0,,
0.0185296,100.2625275,0,0,0,,
0.0185312,102.2109909,0,0,0,,
0.0185328,104.1232071,0,0,0,,
0.0185344,106.0035934,0,0,0,,
0.018536,107.8511047,0,0,0,,
0.0185376,107.8208694,0,0,0,,
0.0185392,106.6992874,0,0,0,,
0.0185408,105.3321304,0,0,0,,
0.0185424,103.7461014,0,0,0,,
0.018544,102.0393219,0,0,0,,
0.0185456,100.2220459,0,0,0,,
0.0185472,98.34182739,0,0,0,,
0.0185488,96.41777039,0,0,0,,
0.0185504,94.46135712,0,0,0,,
0.018552,92.48161316,0,0,0,,
0.0185536,90.51706696,0,0,0,,
0.0185552,88.55622864,0,0,0,,
0.0185568,87.37700653,0,0,0,,
0.0185584,87.9309082,0,0,0,,
0.01856,89.17819977,0,0,0,,
0.0185616,90.80471039,0,0,0,,
0.0185632,92.59069061,0,0,0,,
0.0185648,94.49459076,0,0,0,,
0.0185664,96.40680695,0,0,0,,
0.018568,98.3324585,0,0,0,,
0.0185696,100.2807388,0,0,0,,
0.0185712,102.2056885,0,0,0,,
0.0185728,104.1306305,0,0,0,,
0.0185744,106.0322342,0,0,0,,
0.018576,107.8111496,0,0,0,,
0.0185776,107.8286514,0,0,0,,
0.0185792,106.7065353,0,0,0,,
0.0185808,105.3331909,0,0,0,,
0.0185824,103.789772,0,0,0,,
0.018584,102.0202255,0,0,0,,
0.0185856,100.2220459,0,0,0,,
0.0185872,98.34324646,0,0,0,,
0.0185888,96.40698242,0,0,0,,
0.0185904,94.45145416,0,0,0,,
0.018592,92.4756012,0,0,0,,
0.0185936,90.51476288,0,0,0,,
0.0185952,88.55075073,0,0,0,,
0.0185968,87.38991547,0,0,0,,
0.0185984,87.95141602,0,0,0,,
0.0186,89.20153046,0,0,0,,
0.0186016,90.8082428,0,0,0,,
0.0186032,92.61438751,0,0,0,,
0.0186048,94.47107697,0,0,0,,
0.0186064,96.39248657,0,0,0,,
0.018608,98.31902313,0,0,0,,
0.0186096,100.2519226,0,0,0,,
0.0186112,102.202858,0,0,0,,
0.0186128,104.1219635,0,0,0,,
0.0186144,106.0324097,0,0,0,,
0.018616,107.8109741,0,0,0,,
0.0186176,107.8312988,0,0,0,,
0.0186192,106.7042313,0,0,0,,
0.0186208,105.325943,0,0,0,,
0.0186224,103.7644882,0,0,0,,
0.018624,102.0481644,0,0,0,,
0.0186256,100.2239914,0,0,0,,
0.0186272,98.34059143,0,0,0,,
0.0186288,96.42307281,0,0,0,,
0.0186304,94.46135712,0,0,0,,
0.018632,92.46852875,0,0,0,,
0.0186336,90.4901886,0,0,0,,
0.0186352,88.53766632,0,0,0,,
0.0186368,87.3662262,0,0,0,,
0.0186384,87.949646,0,0,0,,
0.01864,89.20613098,0,0,0,,
0.0186416,90.81885529,0,0,0,,
0.0186432,92.59423065,0,0,0,,
0.0186448,94.47797394,0,0,0,,
0.0186464,96.41812134,0,0,0,,
0.018648,98.3285675,0,0,0,,
0.0186496,100.2665939,0,0,0,,
0.0186512,102.2012634,0,0,0,,
0.0186528,104.1194916,0,0,0,,
0.0186544,106.0327682,0,0,0,,
0.018656,107.819809,0,0,0,,
0.0186576,107.8290024,0,0,0,,
0.0186592,106.7047653,0,0,0,,
0.0186608,105.3376083,0,0,0,,
0.0186624,103.737793,0,0,0,,
0.018664,102.0292435,0,0,0,,
0.0186656,100.2529831,0,0,0,,
0.0186672,98.35791779,0,0,0,,
0.0186688,96.40840149,0,0,0,,
0.0186704,94.46064758,0,0,0,,
0.018672,92.48267365,0,0,0,,
0.0186736,90.51158142,0,0,0,,
0.0186752,88.54703522,0,0,0,,
0.0186768,87.38249207,0,0,0,,
0.0186784,87.94717407,0,0,0,,
0.01868,89.21496582,0,0,0,,
0.0186816,90.82469177,0,0,0,,
0.0186832,92.59405518,0,0,0,,
0.0186848,94.48610687,0,0,0,,
0.0186864,96.42236328,0,0,0,,
0.018688,98.33440399,0,0,0,,
0.0186896,100.2816238,0,0,0,,
0.0186912,102.2095718,0,0,0,,
0.0186928,104.1255035,0,0,0,,
0.0186944,106.0315323,0,0,0,,
0.018696,107.8127365,0,0,0,,
0.0186976,107.8369598,0,0,0,,
0.0186992,106.6957474,0,0,0,,
0.0187008,105.3459167,0,0,0,,
0.0187024,103.7526398,0,0,0,,
0.018704,102.0421524,0,0,0,,
0.0187056,100.2169189,0,0,0,,
0.0187072,98.34695435,0,0,0,,
0.0187088,96.41777039,0,0,0,,
0.0187104,94.45446014,0,0,0,,
0.018712,92.48267365,0,0,0,,
0.0187136,90.49567413,0,0,0,,
0.0187152,88.55252075,0,0,0,,
0.0187168,87.37418365,0,0,0,,
0.0187184,87.95583344,0,0,0,,
0.01872,89.21178436,0,0,0,,
0.0187216,90.81461334,0,0,0,,
0.0187232,92.61632538,0,0,0,,
0.0187248,94.4772644,0,0,0,,
0.0187264,96.4045105,0,0,0,,
0.018728,98.33953094,0,0,0,,
0.0187296,100.2678375,0,0,0,,
0.0187312,102.2104568,0,0,0,,
0.0187328,104.1382294,0,0,0,,
0.0187344,106.0483246,0,0,0,,
0.018736,107.8097305,0,0,0,,
0.0187376,107.8371353,0,0,0,,
0.0187392,106.7008743,0,0,0,,
0.0187408,105.3298264,0,0,0,,
0.0187424,103.7604218,0,0,0,,
0.018744,102.0327759,0,0,0,,
0.0187456,100.2137375,0,0,0,,
0.0187472,98.33563995,0,0,0,,
0.0187488,96.39761353,0,0,0,,
0.0187504,94.43855286,0,0,0,,
0.018752,92.47525024,0,0,0,,
0.0187536,90.51282501,0,0,0,,
0.0187552,88.55039978,0,0,0,,
0.0187568,87.37471008,0,0,0,,
0.0187584,87.93744659,0,0,0,,
0.01876,89.19075012,0,0,0,,
0.0187616,90.81814575,0,0,0,,
0.0187632,92.59494019,0,0,0,,
0.0187648,94.4772644,0,0,0,,
0.0187664,96.40981293,0,0,0,,
0.018768,98.3184967,0,0,0,,
0.0187696,100.2955933,0,0,0,,
0.0187712,102.200737,0,0,0,,
0.0187728,104.1460114,0,0,0,,
0.0187744,106.0248108,0,0,0,,
0.018776,107.8161011,0,0,0,,
0.0187776,107.8413773,0,0,0,,
0.0187792,106.7148438,0,0,0,,
0.0187808,105.3243484,0,0,0,,
0.0187824,103.7552948,0,0,0,,
0.018784,102.0285339,0,0,0,,
0.0187856,100.2080765,0,0,0,,
0.0187872,98.3427124,0,0,0,,
0.0187888,96.40362549,0,0,0,,
0.0187904,94.44703674,0,0,0,,
0.018792,92.4858551,0,0,0,,
0.0187936,90.50344849,0,0,0,,
0.0187952,88.55711365,0,0,0,,
0.0187968,87.36003876,0,0,0,,
0.0187984,87.9477005,0,0,0,,
0.0188,89.20665741,0,0,0,,
0.0188016,90.81054688,0,0,0,,
0.0188032,92.59122467,0,0,0,,
0.0188048,94.47514343,0,0,0,,
0.0188064,96.39390564,0,0,0,,
0.018808,98.32609558,0,0,0,,
0.0188096,100.263237,0,0,0,,
0.0188112,102.2237167,0,0,0,,
0.0188128,104.1300964,0,0,0,,
0.0188144,106.004303,0,0,0,,
0.018816,107.8809814,0,0,0,,
0.0188176,107.8083191,0,0,0,,
0.0188192,106.6950378,0,0,0,,
0.0188208,105.3443298,0,0,0,,
0.0188224,103.7648392,0,0,0,,
0.018824,102.0274734,0,0,0,,
0.0188256,100.2140884,0,0,0,,
0.0188272,98.32698059,0,0,0,,
0.0188288,96.40433502,0,0,0,,
0.0188304,94.43978882,0,0,0,,
0.018832,92.4784317,0,0,0,,
0.0188336,90.50592804,0,0,0,,
0.0188352,88.53820038,0,0,0,,
0.0188368,87.3764801,0,0,0,,
0.0188384,87.93992615,0,0,0,,
